Date,realConsGrowth,RealSP500,realIr
1966-06-01,0.0019689067786696768,-0.010875676435448844,0.0008240635504408456
1966-07-01,0.007586774779515526,-0.005319971961889047,0.0010005521997771272
1966-08-01,-0.0007396652492794864,-0.06405260669831303,-0.0018929271905174794
1966-09-01,0.0123407571924119,-0.033764367816091934,0.00421745036527299
1966-10-01,-0.007939012613520813,-0.014577236415407757,-0.0020217502281741906
1966-11-01,0.003679480847887273,0.048243969503812156,0.004201536297631092
1966-12-01,0.003462677866590269,0.003934660784547628,0.003946533172173083
1967-01-01,0.0048681637724175,0.03717339667458419,0.0037388172355212745
1967-02-01,-0.002431119511819624,0.03343639070193505,0.003778799343900019
1967-03-01,0.0026285418632459034,0.019836481155040886,0.000665283115611981
1967-04-01,0.008006383751830715,0.01360956504892985,0.0007143473395871958
1967-05-01,-0.0012228710853987579,0.014301933923634103,0.0009305534369996593
1967-06-01,0.006110480659544226,-0.015114391803050076,0.0010747746112405032
1967-07-01,-0.0031958389613766514,0.013811241081919778,0.00119494487159022
1967-08-01,0.0031098406117848754,0.012398391694571131,0.0012990776887331634
1967-09-01,0.008332150984879494,0.010638200352009575,0.0013238501414967185
1967-10-01,-0.009587867688765073,-0.00448214580363504,0.0014752480115671762
1967-11-01,0.007138130855846914,-0.03330068031130795,0.001697443226071238
1967-12-01,0.011818238994453445,0.0245895112651775,0.0016667344703358289
1968-01-01,0.005102589042745631,-0.008395480610586814,-0.0013959707369326502
1968-02-01,0.002144555232699741,-0.04648308021252512,0.0015821008946599324
1968-03-01,0.01693436073540555,-0.020475378294586344,0.0017328783329746411
1968-04-01,-0.003462528791669861,0.06848419039244802,0.0016624118563539625
1968-05-01,0.007702569217240995,0.019544572233806123,0.0018524323428261713
1968-06-01,0.005972778434602866,0.020262923650412157,-0.0011443822977504903
1968-07-01,0.0065799455070174595,-0.007556064135316287,-0.0012845858905043972
1968-08-01,0.003863266602886828,-0.023803899875535994,0.0015384653977186247
1968-09-01,-0.0007389032900708692,0.028703288171299635,0.001578304240257733
1968-10-01,0.0002841431681939177,0.0182562467263796,-0.0011562666914132214
1968-11-01,0.006053898365177002,0.012295168656018873,0.0017923069724008478
1968-12-01,-0.0031677372538947424,0.007388457612723887,0.0020605676284537466
1969-01-01,0.009256170640882466,-0.04367225097495531,0.0020763943033392795
1969-02-01,0.003270008758935461,-0.010223655081629479,-0.0005970975126528
1969-03-01,-0.008005298015871798,-0.029075146085533077,-0.0032484260622536176
1969-04-01,0.002929689139319791,0.014011116132920387,-0.0005354494412758148
1969-05-01,0.007967541864092986,0.028867598257503513,0.0023586796480135064
1969-06-01,-0.00448046468254093,-0.05578214313977348,-0.00017679511412937998
1969-07-01,-0.002458575618447867,-0.04841882740061476,-2.9737977113475367e-05
1969-08-01,0.0064553813440726415,-0.010792581032744386,-2.3629922208501242e-05
1969-09-01,0.002697080726083101,0.0007887946840556825,0.0030683791226417956
1969-10-01,0.003229687798503633,0.004924619473700709,0.00033976662669665814
1969-11-01,-0.002119193514475981,0.0017231850275327698,0.0003996572204729709
1969-12-01,-0.0016193261624191102,-0.05635610446609407,0.0008240977230087321
1970-01-01,0.00677974725759567,-0.011109315076642812,0.0036087129271220597
1970-02-01,0.0031177019473664913,-0.03868001554115308,0.0005480202890746355
1970-03-01,-0.0079343452588021,0.011173109882727683,0.0004434624294327172
1970-04-01,-0.0019881274056543496,-0.036968433439790394,-0.001879550286639775
1970-05-01,0.007418564115383219,-0.11316522636998727,0.0037569512368125224
1970-06-01,0.0008846594778550987,-0.01105541302164359,0.0011225311732387944
1970-07-01,-0.0017431880127696253,-0.0034862940791593466,0.0008546738013128774
1970-08-01,0.006761974436089169,0.02801013941698338,0.006068312425728806
1970-09-01,0.0043361891993161095,0.052057674259446074,0.0008266476417153612
1970-10-01,-0.006303583092314824,0.015455689842212017,0.0008060897504951203
1970-11-01,-0.007649051362885295,-0.006187070614761092,0.0004503162598636923
1970-12-01,0.00857609040954932,0.06040380309599236,0.00012399711873212205
1971-01-01,0.01565210458963362,0.03680652430518294,0.005056951748254823
1971-02-01,0.002359650024425619,0.03476295790189643,0.0024357254572016096
1971-03-01,0.0013164718988596391,0.022181233163723224,0.002118669905267101
1971-04-01,0.007424415071471735,0.0305265946223916,0.0022275844490684538
1971-05-01,-0.0016415566562861805,-0.018184930521793263,0.00018666624154328737
1971-06-01,0.005093451181189312,-0.02521254722618238,-0.0021507335928772076
1971-07-01,-0.0037469352913666043,-0.009442325917719874,0.0029720565660174003
1971-08-01,0.006094289335179859,-0.019744435482322076,0.0028605689199134865
1971-09-01,0.011425471634466167,0.02152895445031411,0.004978082301133391
1971-10-01,0.0014713962789891788,-0.02307935821039009,0.0023554808761827584
1971-11-01,0.0070996330786075035,-0.044933745142971104,0.00471732897177124
1971-12-01,0.005471857989487461,0.06136534270628857,-7.736274242220453e-05
1972-01-01,0.004246872606726182,0.04039514866979643,0.004828042512537767
1972-02-01,0.0015502220199437033,0.01293306451667986,6.423530232235741e-05
1972-03-01,0.015085768760730645,0.020619189189309717,0.002495483311157898
1972-04-01,0.0019824796477134754,0.00749691915626749,0.0025957965578360387
1972-05-01,0.004875648988775794,-0.012213051206414027,0.0025543978806885637
1972-06-01,0.0023371362972457455,0.00030373823176721437,0.0025444455749257244
1972-07-01,0.0060544546835124,-0.0119415544133189,0.00015748976832608008
1972-08-01,0.0058946157723540615,0.03208833728467342,0.0026403616379826467
1972-09-01,0.0037860167996499605,-0.016367228231719766,0.0029131269063280563
1972-10-01,0.012773792598918643,-0.0027814768856202488,0.0004930251412964548
1972-11-01,0.004658935672022579,0.04659410523848595,0.002717988775037705
1972-12-01,0.0046155581603271045,0.018067475658114063,0.002786442942047218
1973-01-01,0.01046893077601041,0.005177355054487576,0.0028705299049927024
1973-02-01,0.004308128382823906,-0.041302231825430136,-0.0016588211345901493
1973-03-01,-0.0008399052257037631,-0.024349192630480077,-0.0038612777093921524
1973-04-01,-0.0034283356399131826,-0.024754646494876464,-0.0015225408825719766
1973-05-01,0.0001779752499180276,-0.03387471947695497,-0.0013349615563865713
1973-06-01,-0.00360742931051794,-0.028198980261000872,-0.0012493851999044736
1973-07-01,0.00928051330920976,0.007164044113559864,0.0034855779376152807
1973-08-01,-0.01883466686710511,-0.03566481431171942,-0.01187730440222845
1973-09-01,0.016247222510182624,0.014751398114353886,0.003499553561262303
1973-10-01,-0.009961775198936262,0.029831974074987277,-0.003330562413784821
1973-11-01,0.0034134573736577245,-0.07478115756366488,-0.001129088067869155
1973-12-01,-0.006856853821795017,-0.07421115053543403,-0.0010786168189659273
1974-01-01,0.0003509825712240122,0.005051313262747215,-0.002985844337384136
1974-02-01,-0.006931537809027777,-0.038904615667618936,-0.00716052959201785
1974-03-01,0.00043303609992584313,0.028323772575331807,-0.006806862724533014
1974-04-01,0.006198852522556031,-0.053129130319852114,0.001860831166753174
1974-05-01,0.0002331147667073985,-0.04086738949124258,-0.006313789494776567
1974-06-01,-0.0021440033728272745,-0.006672582076308831,-0.0021367572983417293
1974-07-01,0.0024814746454420167,-0.11920644475044728,-0.0018617049098896832
1974-08-01,0.00578597971551309,-0.05076146788990821,-0.005612493434448029
1974-09-01,-0.0116144182892568,-0.10969111955689903,-0.005469281010913596
1974-10-01,-0.005549364243626176,0.00844262646269578,-0.003490590734138488
1974-11-01,-0.0109298179813333,0.023618169950107015,-0.0016298408321763214
1974-12-01,-0.0018975498505935384,-0.06921506255776655,-0.0017629860557635268
1975-01-01,0.010399978910724972,0.07382994736151693,0.0021829423677683923
1975-02-01,0.006397811613586324,0.09099376164222583,-0.0017053582360790909
1975-03-01,-0.002590164589209465,0.040216375428361095,0.002405428371937024
1975-04-01,0.0006440336875179753,0.00704156088113006,0.0028067487740928154
1975-05-01,0.01808109833830196,0.05510240533460342,0.000804969866788241
1975-06-01,0.00023288428758805324,0.016980396524838515,-0.0011846441568570398
1975-07-01,0.0014493765837859662,-0.010144050041062447,-0.004661239379967763
1975-08-01,0.005057226426632422,-0.07218999705187534,0.00489009108273053
1975-09-01,0.0019125877976251537,-0.0170611093223485,0.0012356584446191476
1975-10-01,0.0002869632214688167,0.03830948574028947,0.0010424520416665306
1975-11-01,0.0066874063611117585,0.008798182705798352,-0.0008072426033098878
1975-12-01,0.011427765140440638,-0.01826899425022288,0.0028072408123096526
1976-01-01,0.011841355157590883,0.08637337802414491,0.004422129318413903
1976-02-01,-0.003048858473262417,0.03358067154213118,0.002664099609572812
1976-03-01,0.004688410476850091,0.002996838147926173,0.0044240725772963785
1976-04-01,0.0058023808580558445,0.0042322145351734175,0.0025049201666493826
1976-05-01,-0.009506855158189609,-0.013378828265290688,-0.0007683064687334928
1976-06-01,0.010434576684998476,0.0005952428886260019,0.0010101476078094862
1976-07-01,0.002679502105513709,0.017645196762293258,0.0010148676039336557
1976-08-01,0.00204013670456904,-0.013240676240186211,0.0009960708041809596
1976-09-01,0.005804937927224252,0.017273268297236744,0.0026216261426741383
1976-10-01,0.001626491973634181,-0.03729574902094546,0.0007623987363372109
1976-11-01,0.008588101436084461,-0.007761716382406081,0.004146719869412285
1976-12-01,0.015304299374825803,0.030388749380051205,0.0020967639964544205
1977-01-01,-0.002256583982350513,-0.01290421455938695,0.0006604303110451237
1977-02-01,0.003122274849935547,-0.03547183658491837,-0.0042536906711867495
1977-03-01,-0.001076438717304562,-0.01002920475780189,-0.0007493989237432608
1977-04-01,-0.0011265057599061379,-0.022433756401692206,-0.0024393839046393806
1977-05-01,0.0028387242780829602,-0.00728689562834417,0.0010086751359492663
1977-06-01,-0.0014542853251682253,-0.0009026906800185808,-0.0007553045306901707
1977-07-01,0.008355670603791499,0.004298355910891782,0.0009651338765011008
1977-08-01,0.0007793651056537954,-0.026230636919076233,0.002679424253467122
1977-09-01,0.0035585574665728537,-0.017594038641738474,0.002643440505676331
1977-10-01,0.009718713251549271,-0.027292324472906304,0.0027940850456178445
1977-11-01,0.0069671773516124524,0.0011264189114790213,0.0012311623458931553
1977-12-01,0.0035335105155005486,-0.007252483240295926,0.0029524191938121724
1978-01-01,-0.01129771121643941,-0.04201181845872681,-3.801690011928649e-05
1978-02-01,0.012692713681554668,-0.01912511401336392,5.695968650254457e-05
1978-03-01,0.008477311961616163,-0.009156476165028793,-0.001472334209676629
1978-04-01,0.005771734263502637,0.03382501565446705,-0.0013255401006593281
1978-05-01,0.001763780404068882,0.0387345785703217,-0.0026592750989220537
1978-06-01,-0.0010683245005398412,-0.007931283305061987,-0.004018544465506757
1978-07-01,-0.006938341756749455,-0.011770704463032078,-0.0007333976717968094
1978-08-01,0.009502456610886778,0.061142460437545676,0.0021757260689820868
1978-09-01,-0.003478094189573344,-0.007154182296299272,-0.0008100117449318933
1978-10-01,0.0006076751005963388,-0.03878644849608637,-0.0020741524640366382
1978-11-01,0.004835106574655246,-0.05986402506918442,0.0025784325113356044
1978-12-01,0.006240475283787905,0.009739771315263157,0.0027517366923275333
1979-01-01,-0.004888805497269999,0.026874679658506873,-0.0015644693608672933
1979-02-01,-0.00144687568106594,-0.025061914422380926,-0.004377462816250399
1979-03-01,-0.0012894552658253566,0.00825982017625404,-0.0028021782012392915
1979-04-01,-0.0067049611549894195,0.007916138699896935,-0.004068858539279185
1979-05-01,0.0005060739892184252,-0.03401891075854735,-0.005280924499654782
1979-06-01,-0.00034335596131107593,0.007956595503247232,-0.004005995047647981
1979-07-01,-0.004425682649499496,-0.001149448203517478,-0.0038535539050511547
1979-08-01,0.008897866929049592,0.03403891809500892,-0.0023232545966553886
1979-09-01,0.00048161474423169537,0.00032166830391244794,-0.0033427888806742967
1979-10-01,-0.0033091428064064843,-0.04318761105838542,0.00015876721204821642
1979-11-01,0.0002529427072577306,-0.01606430029661643,-0.0008316174177797064
1979-12-01,-0.005069196556546807,0.027142620277671003,-0.0022450530582462935
1980-01-01,0.0041934308117723695,0.013234146159084137,-0.005677164101680843
1980-02-01,-0.01162710829318403,0.023690886916369225,-0.004282042842200129
1980-03-01,-0.01110588325222217,-0.10082966304510932,-0.005081439107875618
1980-04-01,-0.01881275715608277,-0.025877325289090147,-0.0021222695250362467
1980-05-01,-0.0069417440466690294,0.03334033398735192,-0.0017477925933715444
1980-06-01,-3.058363787111773e-06,0.049636396752656076,-0.00316166835985332
1980-07-01,0.016330897579558634,0.04347104695536763,0.008164846051901042
1980-08-01,0.002284354830530244,0.022396333314690153,0.0015439527479494952
1980-09-01,0.0010554015932355831,0.014940554311742238,0.0007106766563220734
1980-10-01,0.010868855982634873,0.01843668208038185,-0.00022088226433136793
1980-11-01,-0.0028968544890246584,0.032052961947544256,0.0017291398480225872
1980-12-01,0.004225111586258823,-0.024428164575137523,0.0007537868200742093
1981-01-01,0.001755774239660557,-0.011313189173707716,0.0017901685750245644
1981-02-01,-0.0027267892706124286,-0.0426621160409556,3.311756651314113e-05
1981-03-01,0.003072963370641002,0.02892433809682049,0.0034765331957560264
1981-04-01,-0.005968822450476807,0.002096290309654414,0.0039357170266560715
1981-05-01,-0.0029018448065918356,-0.026621045947598954,0.0031714669019020647
1981-06-01,0.0018888630546256557,-0.004234956621437025,0.0016628348062355247
1981-07-01,-0.007056091940313092,-0.033452917678552296,0.00014640136568977447
1981-08-01,0.004923431685928126,-0.003556600030744983,0.0039984416185461225
1981-09-01,-0.010263077666879727,-0.0916030522313307,0.002177176997872232
1981-10-01,-0.0029579972839890445,0.010170019560501231,0.009658171807595428
1981-11-01,0.00019892875761717832,0.0214894815274278,0.007291528834236116
1981-12-01,0.005996783842445286,0.004044590644475932,0.0075458260397431864
1982-01-01,0.0009782791489127973,-0.052628677685661596,0.008196195230147696
1982-02-01,0.008818979724565246,-0.02544630096184597,0.008089012306473187
1982-03-01,0.0024914044418711256,-0.029256871125012074,0.011945040265712858
1982-04-01,-0.0031375585463906397,0.04264251861979318,0.00662189572741223
1982-05-01,-0.000497188427519113,-0.008348016107646461,0.001202523186029314
1982-06-01,-0.010689020238920932,-0.06584965761278028,-0.0013094034410835453
1982-07-01,0.006556911224888218,-0.007604497468028604,0.005757576135886566
1982-08-01,0.0017559436001954865,0.0007006793842265768,0.008213404168857297
1982-09-01,0.009664465356201912,0.10679556423699821,0.007681008360452601
1982-10-01,0.006963110968814412,0.07646921176929422,0.005584945125451712
1982-11-01,0.013032742303596745,0.04081281695825356,0.010451115487575047
1982-12-01,0.009796465744229543,0.013172373158904405,0.012518296331626155
1983-01-01,0.0036730168534955254,0.03145442295622991,0.0062627189140676
1983-02-01,0.0003570210576993027,0.015630394657701885,0.007492146389156185
1983-03-01,0.011781496153778992,0.03324658425504223,0.008362759856586965
1983-04-01,0.0035319407512299783,0.029225478083509726,0.0011209113345012067
1983-05-01,0.0026536478157583865,0.032654260447325445,0.0021654862723599066
1983-06-01,0.010293554662824445,0.01045060418739907,0.005579859044563484
1983-07-01,0.008388781122045774,-0.00044153995925100276,0.004981792593452106
1983-08-01,0.0039207427374248205,-0.02924307742298804,0.006353973551847858
1983-09-01,0.001251867967790421,0.023350186667116857,0.0042144776550450125
1983-10-01,0.006700371673290295,6.314580941468861e-05,0.006145177904324894
1983-11-01,0.001705161345414652,-0.016084443327469278,0.007261077238019498
1983-12-01,0.010483300597880163,-0.005452741436674291,0.008364607987575212
1984-01-01,0.004815537771548417,0.005879599064505969,0.00329805664221805
1984-02-01,-0.011488339568460848,-0.056898216433984516,0.004439979628692026
1984-03-01,0.009672248409290152,-0.0011603448674385453,0.00776055090654415
1984-04-01,0.0057336378605090665,-0.003398475194596573,0.005062808307265687
1984-05-01,0.00398821131920446,-0.00864849456543293,0.007609853223008001
1984-06-01,0.0055936726835379424,-0.023946175552874593,0.007729327186652313
1984-07-01,-0.004250645930464092,-0.016138400392222474,0.006621835106029428
1984-08-01,0.00319537177760143,0.07998829422802145,0.006161867695780865
1984-09-01,0.0037880101621423634,0.005204382638010818,0.005069594846357717
1984-10-01,-0.0038402164041797526,-0.010033916074958071,0.006732512947681402
1984-11-01,0.015717492903969177,0.008999593566742181,0.0091652468789023
1984-12-01,0.0043461457624025535,-0.010070203705835001,0.009112468436904608
1985-01-01,0.012022020378193776,0.03952997286652016,0.007109082639076281
1985-02-01,0.0036375627761011664,0.04722193847731848,0.004360010026084993
1985-03-01,-0.0008549423498789288,-0.011474820086499027,0.005588902455125666
1985-04-01,-0.0005435479256648001,0.0018674068149397982,0.004340016677404579
1985-05-01,0.01004458319125856,0.01912993663429985,0.004860923710321208
1985-06-01,-0.0053914276805455685,0.01807666897822502,0.005285560492991559
1985-07-01,0.007874615887074388,0.016570593767501807,0.006340035900243679
1985-08-01,0.011460940928976537,-0.022585343120121282,0.006358703342715266
1985-09-01,0.012586582817416314,-0.023974757792527224,0.005463290404508658
1985-10-01,-0.01770362486291388,0.007324621050794011,0.004447355246652629
1985-11-01,0.0027804836048912485,0.05541963281951001,0.005032212590092344
1985-12-01,0.011654143577864762,0.0449378328632255,0.004642243776812771
1986-01-01,0.002863462125787919,0.0016188471766205303,0.00459615892385834
1986-02-01,0.00029733247945396,0.05489080600820295,0.009739907143080373
1986-03-01,0.005789922878838283,0.061766258090887094,0.010887395630698737
1986-04-01,0.0059397418114515155,0.025728739826333502,0.007741275486733201
1986-05-01,0.005076012819124287,-0.0006472513649546929,0.0034366229529672054
1986-06-01,-0.004025782167334402,0.022068811490915552,0.0007647289791439249
1986-07-01,0.006791020195935804,-0.01996842936069465,0.005888809906794412
1986-08-01,0.0041961697485790594,0.01767091738918536,0.003953490878243926
1986-09-01,0.020392438596201767,-0.030722213234266937,0.0014414615625071292
1986-10-01,-0.014083164750177346,-0.004472927387165426,0.005078261900445691
1986-11-01,-0.002441703423762931,0.03045189190464792,0.004938645172797074
1986-12-01,0.022283568572740275,0.012975723917606263,0.00483008681084951
1987-01-01,-0.02708221881447459,0.05528937174147308,-0.0006141694573502665
1987-02-01,0.018710330187017288,0.056390649470774434,0.002244544748514432
1987-03-01,-0.0006132512428638215,0.035537522837425284,0.0013633460331423652
1987-04-01,0.0030887859514239224,-0.015705742937816236,0.0010913548919211369
1987-05-01,-0.00038879991344797915,-0.00400530206977312,0.003345396171114734
1987-06-01,0.00444188144034996,0.037867223165445774,0.003196134900776082
1987-07-01,0.004462088085042559,0.025522460357137566,0.004128736012450229
1987-08-01,0.006339034789704989,0.05512668365305862,0.0017407422303401532
1987-09-01,-0.006605444340882727,-0.03656094558560785,0.0022734896035319085
1987-10-01,-4.979520509262869e-05,-0.1197510913346882,0.004985168815108132
1987-11-01,0.002222887244404337,-0.12242530896772286,0.006226751568582101
1987-12-01,0.009464641818774933,-0.015565889029003688,0.0071996226305266475
1988-01-01,0.00980251360866946,0.03553701677579202,0.004341917224431002
1988-02-01,-0.00019643056064477804,0.026794736114361006,0.003993696529632107
1988-03-01,0.007763428277287598,0.02423687129285801,0.0024002200232711157
1988-04-01,-0.004370537837852684,-0.01602707459521091,0.0018318101080332383
1988-05-01,0.005924110881832423,-0.02688464394364276,0.0038475736343790423
1988-06-01,0.0032853912488337578,0.05091183807948796,0.002878133165228558
1988-07-01,0.003037653943033458,-0.009626427101048884,0.0030034990082117297
1988-08-01,0.003329700187339135,-0.023265669185672966,0.0031745103314675394
1988-09-01,-0.004623964625406707,0.009254352684384681,0.0004660987843827513
1988-10-01,0.008068086304684474,0.030761520630516515,0.0037019278875032313
1988-11-01,0.003990220587382076,-0.022802869691659122,0.006339295974928216
1988-12-01,0.006902181642287175,0.018297093306585577,0.00562013422011165
1989-01-01,0.0019461696242832893,0.026191642116118796,0.0022859648493820384
1989-02-01,-0.0028867602871143205,0.025203791145999688,0.003196120622200649
1989-03-01,-0.002648526644230209,-0.009616979807608783,0.0017176508497585008
1989-04-01,0.006033782822490785,0.025271202318852826,0.0007993046403462767
1989-05-01,-0.0031896357050649193,0.031587131594392304,0.0014050313243298973
1989-06-01,0.001737911837852213,0.028302068577612083,0.004217727618377687
1989-07-01,0.002926463879949992,0.02222429267332049,0.0040224310168381905
1989-08-01,0.008079618900689312,0.04164736364124044,0.004903811916507239
1989-09-01,-0.0028461388843403768,-0.00074393392132166,0.0033603987999870633
1989-10-01,-0.0015633743869547523,-0.004304517768944804,0.0016339525031221491
1989-11-01,0.0002802849622911552,-0.02210123958420651,0.003935086217115913
1989-12-01,0.009576239467755876,0.022697550234175523,0.004713644278284024
1990-01-01,0.002285977705523301,-0.03373395735428142,-0.0036744330559841387
1990-02-01,-0.005368860937238207,-0.031419284554698,0.0020789247809118727
1990-03-01,0.0016822595675556329,0.01813844731194303,0.0014145769089757287
1990-04-01,0.002460552413831252,-0.0020083110203682475,0.005482950682206278
1990-05-01,-0.0007874020844731433,0.03243494971896088,0.004684040726993466
1990-06-01,0.002168963527581891,0.02278914213467753,0.0013805896599445866
1990-07-01,0.0006690473512747097,-0.004610832207228688,0.0029378688756955817
1990-08-01,-0.0022242268578791524,-0.08702758193507198,-0.0021678924530404986
1990-09-01,-0.0026750682883132093,-0.05255777573022535,-0.0012258361311023869
1990-10-01,-0.005881349219158949,-0.03087003456900017,0.0009570531691465156
1990-11-01,-0.0019088610033968223,0.023557885904271547,0.004479135606513696
1990-12-01,-0.0027414282932363143,0.04136877482432011,0.006496134585383784
1991-01-01,-0.011232434494036436,-0.015392964118191688,0.0005217021427526003
1991-02-01,0.005183899465359687,0.10727060099568231,0.004824417845574747
1991-03-01,0.010420333171345941,0.025243831859746546,0.005028273029332286
